ID	count	% overlapping fragments on this gene	TE superfamily	NBPS	gene length	percOfGeneLengthOverlappingTEsuperfam	Products
ACHA01MRNA0031341	49	0.0627288322195765	L2	3056	3153	96.9235648588646	Glucose-dependent insulinotropic receptor; 
ACHA01MRNA0019918	15	0.0192027037406867	L2	1503	1552	96.8427835051546	Peptidoglycan-recognition protein SC1a/b; 
ACHA01MRNA0012538	15	0.0192027037406867	L2	3704	3865	95.8344113842173	Neuronal tyrosine-phosphorylated phosphoinositide-3-kinase adapter 2; 
ACHA01MRNA0014829	59	0.0755306347133676	L2	21765	22819	95.3810421140278	Zinc finger C3H1 domain-containing protein; 
ACHA01MRNA0033771	9	0.011521622244412	L2	2449	2619	93.5089728904162	Ataxin-10; 
ACHA01MRNA0014805	38	0.0486468494764063	L2	3658	3917	93.3877967832525	Claudin-6; 
ACHA01MRNA0022923	59	0.0755306347133676	L2	22631	24273	93.2352820005768	Zinc finger C3H1 domain-containing protein; 
ACHA01MRNA0016718	14	0.0179225234913076	L2	3299	3554	92.824985931345	Phenylalanine--tRNA ligase alpha subunit; 
ACHA01MRNA0022186	3	0.00384054074813734	L2	1529	1676	91.2291169451074	SH2 domain-containing protein 3A; 
ACHA01MRNA0008944	33	0.0422459482295107	L2	13065	14452	90.4027124273457	Chloride intracellular channel protein 2; 
ACHA01MRNA0022299	5	0.00640090124689556	L2	2559	2891	88.5160843998616	Origin recognition complex subunit 3; 
ACHA01MRNA0033151	3	0.00384054074813734	L2	3289	3756	87.566560170394	Rab9 effector protein with kelch motifs; 
ACHA01MRNA0007478	154	0.197147758404383	L2	12505	14399	86.8463087714425	Multidrug resistance-associated protein 9; 
ACHA01MRNA0002111	24	0.0307243259850987	L2	5520	6362	86.765168186105	Proteasome assembly chaperone 3; 
ACHA01MRNA0026772	6	0.00768108149627468	L2	2396	2772	86.4357864357864	Solute carrier family 22 member 3; 
ACHA01MRNA0033179	9	0.011521622244412	L2	3183	3702	85.9805510534846	Voltage-dependent T-type calcium channel subunit alpha-1I; 
ACHA01MRNA0036331	4	0.00512072099751645	L2	2415	2833	85.245322979174	DNA endonuclease RBBP8; 
ACHA01MRNA0036312	3	0.00384054074813734	L2	1818	2151	84.5188284518828	Afadin; 
ACHA01MRNA0036201	24	0.0307243259850987	L2	6847	8145	84.0638428483732	Ras-related protein ced-10; 
ACHA01MRNA0005264	5	0.00640090124689556	L2	3013	3592	83.880846325167	Putative polypeptide N-acetylgalactosaminyltransferase-like protein 3; 
ACHA01MRNA0020403	7	0.00896126174565379	L2	5206	6327	82.2822822822823	Transmembrane protein 177; 
ACHA01MRNA0028712	2	0.00256036049875823	L2	1983	2448	81.0049019607843	Endophilin-A1; 
ACHA01MRNA0036280	5	0.00640090124689556	L2	3022	3770	80.1591511936339	Clustered mitochondria protein homolog; 
ACHA01MRNA0027004	5	0.00640090124689556	L2	1610	2011	80.0596718050721	Thrombopoietin; 
ACHA01MRNA0038033	3	0.00384054074813734	L2	1006	1257	80.0318217979316	Neutral amino acid transporter A; 
ACHA01MRNA0018527	2	0.00256036049875823	L2	1282	1609	79.6768178993163	Sodium-dependent neutral amino acid transporter B(0)AT3; 
ACHA01MRNA0016290	4	0.00512072099751645	L2	3432	4344	79.0055248618785	DNA fragmentation factor subunit beta; 
ACHA01MRNA0012427	3	0.00384054074813734	L2	2202	2818	78.1405251951739	Collagen alpha-1(XXV) chain; 
ACHA01MRNA0020056	5	0.00640090124689556	L2	5570	7134	78.0768152509111	Sterile alpha motif domain-containing protein 3; 
ACHA01MRNA0001505	2	0.00256036049875823	L2	1857	2428	76.4827018121911	Short transient receptor potential channel 1; 
ACHA01MRNA0003012	1	0.00128018024937911	L2	4089	5348	76.4584891548242	ABC transporter F family member 4; 
ACHA01MRNA0021389	2	0.00256036049875823	L2	2157	2847	75.7639620653319	Trinucleotide repeat-containing gene 6B protein; 
ACHA01MRNA0010265	3	0.00384054074813734	L2	2285	3045	75.0410509031199	NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 6; 
ACHA01MRNA0020162	17	0.0217630642394449	L2	4366	5833	74.8499914280816	Protein leg1a; 
ACHA01MRNA0035613	3	0.00384054074813734	L2	522	699	74.6781115879828	Large neutral amino acids transporter small subunit 4; 
ACHA01MRNA0000569	5	0.00640090124689556	L2	2851	3847	74.1096958669093	Ribosome maturation protein SBDS; 
ACHA01MRNA0015740	2	0.00256036049875823	L2	2054	2780	73.8848920863309	E3 ubiquitin-protein ligase CCNB1IP1; 
ACHA01MRNA0032757	7	0.00896126174565379	L2	2614	3547	73.6960811953764	Ataxin-7; 
ACHA01MRNA0031487	8	0.0102414419950329	L2	3771	5128	73.5374414976599	NA
ACHA01MRNA0015818	7	0.00896126174565379	L2	1635	2243	72.8934462773072	Acetyl-coenzyme A synthetase; 
ACHA01MRNA0028914	2	0.00256036049875823	L2	2001	2750	72.7636363636364	E3 ubiquitin-protein ligase CCNB1IP1; 
ACHA01MRNA0038254	1	0.00128018024937911	L2	1373	1893	72.5303750660327	Afadin; 
ACHA01MRNA0020295	1	0.00128018024937911	L2	2672	3697	72.2748174195293	Phosphatidylinositol 4-phosphate 5-kinase type-1 beta; 
ACHA01MRNA0025135	6	0.00768108149627468	L2	4024	5573	72.2052754351337	Formin-like protein 1; 
ACHA01MRNA0037227	3	0.00384054074813734	L2	1074	1492	71.9839142091153	Ubiquitin-activating enzyme E1 1; 
ACHA01MRNA0009501	10	0.0128018024937911	L2	2974	4145	71.7490952955368	Glutamate receptor 2; 
ACHA01MRNA0035839	4	0.00512072099751645	L2	3450	4815	71.6510903426791	Ribosomal protein S6 kinase 2 beta; 
ACHA01MRNA0008919	6	0.00768108149627468	L2	2252	3150	71.4920634920635	OX-2 membrane glycoprotein; 
ACHA01MRNA0039980	1	0.00128018024937911	L2	1303	1848	70.508658008658	Vascular endothelial growth factor receptor 2; 
ACHA01MRNA0014315	1	0.00128018024937911	L2	881	1250	70.48	Cytoplasmic dynein 1 intermediate chain 2; 
ACHA01MRNA0001172	2	0.00256036049875823	L2	1539	2191	70.2418986764035	Protein kinase C and casein kinase substrate in neurons protein 3; 
ACHA01MRNA0006183	2	0.00256036049875823	L2	2346	3357	69.8838248436104	NA
ACHA01MRNA0013641	2	0.00256036049875823	L2	2581	3748	68.863393810032	Wiskott-Aldrich syndrome protein family member 3; 
ACHA01MRNA0027758	4	0.00512072099751645	L2	3142	4576	68.6625874125874	Synaptotagmin-1; 
ACHA01MRNA0038419	4	0.00512072099751645	L2	2929	4271	68.5787871692812	Potassium voltage-gated channel subfamily H member 2; 
ACHA01MRNA0021265	11	0.0140819827431702	L2	7077	10367	68.2646860229575	Mucolipin-2; 
ACHA01MRNA0033138	8	0.0102414419950329	L2	9198	13581	67.7269715043075	VPS10 domain-containing receptor SorCS2; 
ACHA01MRNA0035187	5	0.00640090124689556	L2	1907	2836	67.2425952045134	Bifunctional protein FolD; 
ACHA01MRNA0026894	1	0.00128018024937911	L2	1524	2267	67.2254080282311	Somatostatin receptor type 4; 
ACHA01MRNA0022457	9	0.011521622244412	L2	9730	14637	66.4753706360593	Calcineurin subunit B type 1; 
ACHA01MRNA0002790	59	0.0755306347133676	L2	12511	18842	66.3995329582847	Solute carrier family 46 member 3; 
ACHA01MRNA0005408	12	0.0153621629925494	L2	1210	1828	66.1925601750547	Peptidoglycan-recognition protein SC1a/b; 
ACHA01MRNA0008905	10	0.0128018024937911	L2	6336	9601	65.9931257160712	Uncharacterized methyltransferase-like protein SPBC21C3.07c; 
ACHA01MRNA0011967	3	0.00384054074813734	L2	1689	2560	65.9765625	Mitochondrial import receptor subunit TOM34; 
ACHA01MRNA0040483	5	0.00640090124689556	L2	4021	6102	65.8964274008522	Granulocyte colony-stimulating factor receptor; 
ACHA01MRNA0019586	3	0.00384054074813734	L2	1012	1541	65.6716417910448	RuvB-like 1; 
ACHA01MRNA0017617	3	0.00384054074813734	L2	2088	3184	65.5778894472362	BCL2/adenovirus E1B 19 kDa protein-interacting protein 3; 
ACHA01MRNA0034391	6	0.00768108149627468	L2	2264	3484	64.9827784156142	DENN domain-containing protein 2D; 
ACHA01MRNA0002894	11	0.0140819827431702	L2	3475	5364	64.7837434750186	NA
ACHA01MRNA0023813	11	0.0140819827431702	L2	1098	1704	64.4366197183099	PH domain leucine-rich repeat-containing protein phosphatase 2; 
ACHA01MRNA0024869	14	0.0179225234913076	L2	9906	15377	64.4208883397282	Meiotic recombination protein REC8 homolog; 
ACHA01MRNA0030459	85	0.108815321197225	L2	5386	8368	64.3642447418738	Secretory phospholipase A2 receptor; 
ACHA01MRNA0039738	5	0.00640090124689556	L2	2594	4031	64.3512775986108	Rho guanine nucleotide exchange factor 11; 
ACHA01MRNA0035584	2	0.00256036049875823	L2	2046	3200	63.9375	BCL2/adenovirus E1B 19 kDa protein-interacting protein 3; 
ACHA01MRNA0000349	23	0.0294441457357196	L2	2604	4098	63.5431918008785	Fer-1-like protein 4; 
ACHA01MRNA0035527	18	0.023043244488824	L2	1829	2881	63.4849010760153	NA
ACHA01MRNA0012781	1	0.00128018024937911	L2	1212	1914	63.3228840125392	Urokinase-type plasminogen activator; 
ACHA01MRNA0012129	1	0.00128018024937911	L2	914	1484	61.5902964959569	Glycosylphosphatidylinositol anchor attachment 1 protein; 
ACHA01MRNA0026703	9	0.011521622244412	L2	2155	3521	61.2042033513207	Acetyl-CoA acetyltransferase; 
ACHA01MRNA0035824	1	0.00128018024937911	L2	1553	2540	61.1417322834646	Aquaporin-7; 
ACHA01MRNA0034857	3	0.00384054074813734	L2	4630	7612	60.8250131371519	Myomesin-2; 
ACHA01MRNA0003871	3	0.00384054074813734	L2	962	1590	60.5031446540881	Nuclear envelope integral membrane protein 1b; 
ACHA01MRNA0009404	3	0.00384054074813734	L2	4270	7066	60.430229266912	Receptor-type tyrosine-protein phosphatase U; 
ACHA01MRNA0036018	9	0.011521622244412	L2	4456	7376	60.412147505423	CAS1 domain-containing protein 1; 
ACHA01MRNA0017544	25	0.0320045062344778	L2	16284	27026	60.2530896174055	NA
ACHA01MRNA0024788	2	0.00256036049875823	L2	836	1393	60.0143575017947	Solute carrier family 12 member 8; 
ACHA01MRNA0034117	3	0.00384054074813734	L2	1201	2002	59.99000999001	Cysteine and histidine-rich protein 1; 
ACHA01MRNA0008220	2	0.00256036049875823	L2	1331	2226	59.7933513027853	UDP-sugar transporter sqv-7; 
ACHA01MRNA0035164	2	0.00256036049875823	L2	1019	1708	59.6604215456674	Fibroblast growth factor-binding protein 1; 
ACHA01MRNA0016810	4	0.00512072099751645	L2	1605	2707	59.2907277428888	Ribosomal RNA-processing protein 1 homolog; 
ACHA01MRNA0036330	3	0.00384054074813734	L2	1518	2567	59.1351772497078	A disintegrin and metalloproteinase with thrombospondin motifs 1; 
ACHA01MRNA0033521	4	0.00512072099751645	L2	5375	9091	59.1244087559124	Calponin-1; 
ACHA01MRNA0032246	7	0.00896126174565379	L2	3549	6041	58.7485515643105	Ras-related protein Rab-4A; 
ACHA01MRNA0036205	6	0.00768108149627468	L2	2710	4613	58.7470192933015	Tyrosine-protein phosphatase non-receptor type 5; 
ACHA01MRNA0012174	9	0.011521622244412	L2	5787	9875	58.6025316455696	Transmembrane protein 231; 
ACHA01MRNA0000775	21	0.0268837852369614	L2	2555	4368	58.4935897435897	Fer-1-like protein 4; 
ACHA01MRNA0014314	2	0.00256036049875823	L2	1632	2803	58.2233321441313	ELL-associated factor 2; 
ACHA01MRNA0010349	2	0.00256036049875823	L2	1634	2810	58.1494661921708	Rho guanine nucleotide exchange factor 7; 
ACHA01MRNA0008264	1	0.00128018024937911	L2	1406	2423	58.027238959967	Actin-regulating kinase PRK1; 
ACHA01MRNA0006025	1	0.00128018024937911	L2	1404	2423	57.9446966570367	Actin-regulating kinase PRK1; 
ACHA01MRNA0000355	2	0.00256036049875823	L2	793	1371	57.8409919766594	Protein lin-7 homolog B; 
ACHA01MRNA0001036	3	0.00384054074813734	L2	1498	2596	57.7041602465331	StAR-related lipid transfer protein 8; 
ACHA01MRNA0006893	1	0.00128018024937911	L2	1898	3348	56.6905615292712	Glyoxalase domain-containing protein 5 homolog; 
ACHA01MRNA0038195	1	0.00128018024937911	L2	1578	2798	56.397426733381	Aminopeptidase N; 
ACHA01MRNA0010152	2	0.00256036049875823	L2	1593	2837	56.1508635882975	Trinucleotide repeat-containing gene 6B protein; 
ACHA01MRNA0028084	5	0.00640090124689556	L2	1016	1818	55.8855885588559	Phosducin-like protein; 
ACHA01MRNA0017224	9	0.011521622244412	L2	2742	4918	55.7543716958113	Substance-P receptor; 
ACHA01MRNA0013107	12	0.0153621629925494	L2	9863	17754	55.5536780443844	Fibrinogen alpha chain; 
ACHA01MRNA0035231	3	0.00384054074813734	L2	1111	2001	55.5222388805597	Chloride channel protein; 
ACHA01MRNA0012308	35	0.0448063087282689	L2	10863	19580	55.4800817160368	Ras-related protein Rab-39B; 
ACHA01MRNA0037427	66	0.0844918964590214	L2	2220	4006	55.416874687968	Transmembrane protein 62; 
ACHA01MRNA0010588	12	0.0153621629925494	L2	4556	8244	55.2644347404173	Interleukin-18 receptor 1; 
ACHA01MRNA0030683	5	0.00640090124689556	L2	1944	3528	55.1020408163265	Potassium channel subfamily K member 7; 
ACHA01MRNA0025512	4	0.00512072099751645	L2	2064	3746	55.0987720234917	Bone morphogenetic protein 8A; 
ACHA01MRNA0025927	4	0.00512072099751645	L2	4342	7896	54.9898682877406	Four and a half LIM domains protein 2; 
ACHA01MRNA0021438	2	0.00256036049875823	L2	1277	2324	54.9483648881239	Niban-like protein 2; 
ACHA01MRNA0018678	60	0.0768108149627467	L2	6149	11211	54.8479172241548	Ropporin-1-like protein; 
ACHA01MRNA0031399	4	0.00512072099751645	L2	1871	3419	54.7236033928049	Low affinity immunoglobulin gamma Fc region receptor III; 
ACHA01MRNA0034675	7	0.00896126174565379	L2	2763	5054	54.6695686584883	Synaptotagmin-1; 
ACHA01MRNA0026080	2	0.00256036049875823	L2	985	1821	54.0911587040088	Unconventional myosin-XV; 
ACHA01MRNA0025186	3	0.00384054074813734	L2	1443	2677	53.903623459096	NA
ACHA01MRNA0034739	2	0.00256036049875823	L2	2990	5549	53.8835826275005	Threonylcarbamoyl-AMP synthase; 
ACHA01MRNA0017426	1	0.00128018024937911	L2	3869	7196	53.7659811006114	Angiotensin-converting enzyme; 
ACHA01MRNA0030276	9	0.011521622244412	L2	5201	9686	53.696056163535	PDZ domain-containing protein 2; 
ACHA01MRNA0033054	9	0.011521622244412	L2	2881	5373	53.6199516099014	Dynamin-1; 
ACHA01MRNA0024684	5	0.00640090124689556	L2	3140	5862	53.5653360627772	Docosahexaenoic acid omega-hydroxylase CYP4F3; 
ACHA01MRNA0021541	2	0.00256036049875823	L2	1146	2146	53.4016775396086	Gonadotropin-releasing hormone receptor; 
ACHA01MRNA0028340	2	0.00256036049875823	L2	1715	3212	53.3935242839352	Transcription factor HES-1; 
ACHA01MRNA0010900	2	0.00256036049875823	L2	4307	8071	53.3638954280758	Lethal(3)malignant brain tumor-like protein 4; 
ACHA01MRNA0030412	2	0.00256036049875823	L2	4748	8901	53.3423210875183	Probable protein phosphatase 2C 59; 
ACHA01MRNA0037636	7	0.00896126174565379	L2	4939	9269	53.285144028482	Synaptotagmin-14; 
ACHA01MRNA0006434	2	0.00256036049875823	L2	1357	2549	53.2365633581797	BTB/POZ domain-containing protein 1; 
ACHA01MRNA0004016	4	0.00512072099751645	L2	3686	6953	53.0130878757371	Carbohydrate-responsive element-binding protein; 
ACHA01MRNA0028702	8	0.0102414419950329	L2	4186	7900	52.9873417721519	Sex comb on midleg-like protein 4; 
ACHA01MRNA0008500	2	0.00256036049875823	L2	996	1885	52.8381962864721	Paraplegin; 
ACHA01MRNA0008961	12	0.0153621629925494	L2	2538	4804	52.8309741881765	Brachyury protein homolog A; 
ACHA01MRNA0024320	1	0.00128018024937911	L2	1225	2319	52.8244933160845	Uncharacterized protein C1orf112; 
ACHA01MRNA0017594	5	0.00640090124689556	L2	1677	3179	52.7524378735451	Tubulin polyglutamylase complex subunit 2; 
ACHA01MRNA0007847	6	0.00768108149627468	L2	2683	5097	52.6388071414558	Rap guanine nucleotide exchange factor 1; 
ACHA01MRNA0033396	3	0.00384054074813734	L2	3923	7481	52.4395134340329	Kinesin-like protein KIF20B; 
ACHA01MRNA0011243	124	0.15874235092301	L2	5551	10594	52.3975835378516	GTPase IMAP family member 4; 
ACHA01MRNA0002304	1	0.00128018024937911	L2	3821	7293	52.3927053338818	Nuclear factor related to kappa-B-binding protein; 
ACHA01MRNA0017792	6	0.00768108149627468	L2	5272	10084	52.2808409361365	Acrosin; 
ACHA01MRNA0004716	3	0.00384054074813734	L2	4215	8073	52.2110739502044	Transcription factor HES-2; 
ACHA01MRNA0015482	4	0.00512072099751645	L2	3345	6428	52.0379589296826	Protein FAM131A; 
ACHA01MRNA0033470	2	0.00256036049875823	L2	1966	3788	51.9007391763464	Solute carrier family 22 member 7; 
ACHA01MRNA0040592	3	0.00384054074813734	L2	2504	4834	51.7997517583782	WAP four-disulfide core domain protein 2; 
ACHA01MRNA0006463	1	0.00128018024937911	L2	2616	5065	51.6485686080948	Gap junction Cx32.7 protein; 
ACHA01MRNA0009496	1	0.00128018024937911	L2	1295	2508	51.6347687400319	MOB kinase activator 3C; 
ACHA01MRNA0003399	9	0.011521622244412	L2	5232	10194	51.3243084167157	Angiotensin-converting enzyme; 
ACHA01MRNA0028631	3	0.00384054074813734	L2	1624	3168	51.2626262626263	Guanidinoacetate N-methyltransferase; 
ACHA01MRNA0015823	1	0.00128018024937911	L2	1299	2553	50.8813160987074	Origin recognition complex subunit 3; 
ACHA01MRNA0024753	2	0.00256036049875823	L2	884	1741	50.7754164273406	Cation-independent mannose-6-phosphate receptor; 
ACHA01MRNA0033898	8	0.0102414419950329	L2	3834	7566	50.6740681998414	NA
ACHA01MRNA0010161	3	0.00384054074813734	L2	1914	3778	50.6617257808364	Glutathione S-transferase 2; 
ACHA01MRNA0021352	6	0.00768108149627468	L2	3396	6711	50.6034868126956	Glucosamine-6-phosphate isomerase 2; 
ACHA01MRNA0029637	3	0.00384054074813734	L2	1563	3136	49.8405612244898	Arsenite methyltransferase; 
ACHA01MRNA0028476	4	0.00512072099751645	L2	3276	6573	49.8402555910543	Rho guanine nucleotide exchange factor 4; 
ACHA01MRNA0040257	1	0.00128018024937911	L2	1250	2516	49.6820349761526	THAP domain-containing protein 2; 
ACHA01MRNA0031766	10	0.0128018024937911	L2	4415	8921	49.4899674924336	Protein tweety homolog 1; 
ACHA01MRNA0007305	5	0.00640090124689556	L2	1548	3131	49.441073139572	XK-related protein 9; 
ACHA01MRNA0009812	2	0.00256036049875823	L2	1434	2902	49.4141971054445	Leucine-rich repeat-containing protein 34; 
ACHA01MRNA0017549	5	0.00640090124689556	L2	2363	4785	49.3834900731452	Protein sym1; 
ACHA01MRNA0031491	10	0.0128018024937911	L2	5361	10859	49.3691868496178	Periodic tryptophan protein 2 homolog; 
ACHA01MRNA0009621	3	0.00384054074813734	L2	4429	8983	49.3042413447623	Cathepsin L; 
ACHA01MRNA0013838	1	0.00128018024937911	L2	1232	2500	49.28	Ephrin type-A receptor 5; 
ACHA01MRNA0038432	16	0.0204828839900658	L2	3917	7971	49.1406348011542	Caseinolytic peptidase B protein homolog; 
ACHA01MRNA0011219	3	0.00384054074813734	L2	2010	4092	49.1202346041056	Leucine-rich repeat-containing protein 69; 
ACHA01MRNA0019954	9	0.011521622244412	L2	2046	4169	49.0765171503958	Solute carrier organic anion transporter family member 2A1; 
ACHA01MRNA0009801	2	0.00256036049875823	L2	1297	2643	49.0730230798335	Vascular endothelial growth factor D; 
ACHA01MRNA0008280	2	0.00256036049875823	L2	2196	4477	49.0507035961581	Guanine nucleotide-binding protein G(i) subunit alpha; 
ACHA01MRNA0039155	3	0.00384054074813734	L2	860	1759	48.8914155770324	Protein lin-7 homolog B; 
ACHA01MRNA0008160	4	0.00512072099751645	L2	3814	7810	48.8348271446863	CD5 antigen-like; 
ACHA01MRNA0011235	2	0.00256036049875823	L2	538	1105	48.6877828054299	Cell division cycle 7-related protein kinase; 
ACHA01MRNA0028652	4	0.00512072099751645	L2	2691	5560	48.3992805755396	NA
ACHA01MRNA0036230	1	0.00128018024937911	L2	1282	2653	48.3226535996985	Complement C3; 
ACHA01MRNA0003997	109	0.139539647182323	L2	10249	21224	48.2896720693554	Plexin-B2; 
ACHA01MRNA0014644	7	0.00896126174565379	L2	2404	4982	48.2537133681253	Leucine-rich repeat protein 1; 
ACHA01MRNA0015771	1	0.00128018024937911	L2	1275	2644	48.2223903177005	Thioredoxin-interacting protein; 
ACHA01MRNA0013395	1	0.00128018024937911	L2	1920	3982	48.216976393772	Apoptosis-enhancing nuclease; 
ACHA01MRNA0008893	8	0.0102414419950329	L2	5394	11191	48.1994459833795	Sodium- and chloride-dependent GABA transporter 2; 
ACHA01MRNA0006698	2	0.00256036049875823	L2	3630	7533	48.1879729191557	Coiled-coil domain-containing protein 157; 
ACHA01MRNA0038329	7	0.00896126174565379	L2	3505	7283	48.1257723465605	NA
ACHA01MRNA0039664	7	0.00896126174565379	L2	1345	2795	48.1216457960644	Protein very KIND; 
ACHA01MRNA0023999	7	0.00896126174565379	L2	1688	3508	48.1185860889396	Muscle-specific protein 20; 
ACHA01MRNA0000110	4	0.00512072099751645	L2	1517	3166	47.9153506001263	Fatty acid desaturase 6; 
ACHA01MRNA0020725	2	0.00256036049875823	L2	5531	11564	47.8294707713594	Potassium voltage-gated channel subfamily V member 2; 
ACHA01MRNA0016094	8	0.0102414419950329	L2	4535	9498	47.7468940829648	General transcription factor 3C polypeptide 5; 
ACHA01MRNA0023352	9	0.011521622244412	L2	2627	5503	47.737597673996	NA
ACHA01MRNA0015433	4	0.00512072099751645	L2	2325	4871	47.7314719770068	Digestive cysteine proteinase 2; 
ACHA01MRNA0031213	1	0.00128018024937911	L2	1667	3499	47.6421834809946	Mitogen-activated protein kinase kinase kinase kinase 2; 
ACHA01MRNA0025152	3	0.00384054074813734	L2	3483	7316	47.6079825041006	Rac GTPase-activating protein 1; 
ACHA01MRNA0036521	3	0.00384054074813734	L2	5767	12117	47.5942890154329	Gamma-aminobutyric acid type B receptor subunit 2; 
ACHA01MRNA0009275	3	0.00384054074813734	L2	847	1781	47.557551937114	Myelin basic protein; 
ACHA01MRNA0040327	1	0.00128018024937911	L2	1536	3231	47.5394614670381	Collagen alpha-2(IX) chain; 
ACHA01MRNA0029287	10	0.0128018024937911	L2	4016	8454	47.5041400520464	Mitochondrial substrate carrier family protein P; 
ACHA01MRNA0003774	1	0.00128018024937911	L2	1043	2199	47.4306502955889	Opioid growth factor receptor-like protein 1; 
ACHA01MRNA0027708	12	0.0153621629925494	L2	4076	8594	47.428438445427	Coiled-coil domain-containing protein 80; 
ACHA01MRNA0036332	7	0.00896126174565379	L2	4910	10366	47.3663901215512	Transmembrane protein 241; 
