ID	count	% overlapping fragments on this gene	TE superfamily	NBPS	gene length	percOfGeneLengthOverlappingTEsuperfam	Products
ACHA01MRNA0039424	352	0.47721695747075	TcMar-Tc1	32742	48992	66.8313193990856	Dedicator of cytokinesis protein 5; 
ACHA01MRNA0033689	3	0.00406718997844389	TcMar-Tc1	1794	2689	66.7162513945705	Gamma-aminobutyric acid receptor-associated protein; 
ACHA01MRNA0021874	3	0.00406718997844389	TcMar-Tc1	1799	2739	65.6809054399416	Probable translation initiation factor IF-2; 
ACHA01MRNA0029406	5	0.00677864996407315	TcMar-Tc1	2761	4222	65.3955471340597	Atrial natriuretic peptide receptor 1; 
ACHA01MRNA0031268	51	0.0691422296335462	TcMar-Tc1	7289	11208	65.0339043540328	Calpain small subunit 2; 
ACHA01MRNA0002426	5	0.00677864996407315	TcMar-Tc1	3112	4809	64.7119983364525	Protein Hook homolog 1; 
ACHA01MRNA0025009	12	0.0162687599137756	TcMar-Tc1	3296	5113	64.4631331899081	Mucosal pentraxin; 
ACHA01MRNA0038540	7	0.00949010994970242	TcMar-Tc1	1222	1901	64.281956864808	Ubiquitin carboxyl-terminal hydrolase 38; 
ACHA01MRNA0007395	69	0.0935453695042095	TcMar-Tc1	5376	8538	62.9655657062544	RWD domain-containing protein C1393.09c; 
ACHA01MRNA0013180	8	0.010845839942517	TcMar-Tc1	1754	2799	62.6652375848517	Cell division cycle-associated protein 4; 
ACHA01MRNA0022608	161	0.218272528843156	TcMar-Tc1	14737	23617	62.3999661260956	High mobility group B protein 9; 
ACHA01MRNA0023889	165	0.223695448814414	TcMar-Tc1	14726	23607	62.3798026009235	Serine/threonine-protein kinase mrck-1; 
ACHA01MRNA0029372	3	0.00406718997844389	TcMar-Tc1	2067	3328	62.109375	Human immunodeficiency virus type I enhancer-binding protein 2 homolog; 
ACHA01MRNA0000266	4	0.00542291997125852	TcMar-Tc1	1798	2908	61.8294360385144	Neurofibromin; 
ACHA01MRNA0040434	44	0.0596521196838438	TcMar-Tc1	4310	6982	61.730163276998	Solute carrier family 22 member 15-like; 
ACHA01MRNA0039902	30	0.0406718997844389	TcMar-Tc1	3506	5696	61.5519662921348	Transmembrane protein 244; 
ACHA01MRNA0038664	70	0.0949010994970242	TcMar-Tc1	6007	9760	61.547131147541	Centlein; 
ACHA01MRNA0003861	3	0.00406718997844389	TcMar-Tc1	2269	3709	61.1755190078188	Cohesin subunit scc-3; 
ACHA01MRNA0005292	66	0.0894781795257656	TcMar-Tc1	6096	9974	61.1189091638259	RRP12-like protein; 
ACHA01MRNA0020046	3	0.00406718997844389	TcMar-Tc1	2439	4003	60.929303022733	MHF histone-fold complex subunit 1; 
ACHA01MRNA0039021	11	0.0149130299209609	TcMar-Tc1	806	1336	60.3293413173653	S-antigen protein; 
ACHA01MRNA0036410	151	0.204715228915009	TcMar-Tc1	13725	22847	60.0735326301046	Kinesin-like protein KIN-14N; 
ACHA01MRNA0004923	95	0.12879434931739	TcMar-Tc1	8966	15047	59.5866285638333	Dehydrogenase/reductase SDR family member 12; 
ACHA01MRNA0007537	5	0.00677864996407315	TcMar-Tc1	2992	5082	58.8744588744589	Myotubularin-related protein 4; 
ACHA01MRNA0022046	153	0.207426688900639	TcMar-Tc1	14341	24424	58.7168358991156	Cullin-1; 
ACHA01MRNA0029301	3	0.00406718997844389	TcMar-Tc1	2948	5055	58.3184965380811	Roundabout homolog 3; 
ACHA01MRNA0031581	7	0.00949010994970242	TcMar-Tc1	501	861	58.1881533101045	S-antigen protein; 
ACHA01MRNA0028177	3	0.00406718997844389	TcMar-Tc1	2167	3735	58.0187416331995	ADP-ribosylation factor-binding protein GGA3; 
ACHA01MRNA0014724	76	0.103035479453912	TcMar-Tc1	6816	11778	57.8706062149771	U1 small nuclear ribonucleoprotein C; 
ACHA01MRNA0027572	106	0.143707379238351	TcMar-Tc1	9465	16464	57.4890670553936	Protein FAN; 
ACHA01MRNA0030758	6	0.00813437995688779	TcMar-Tc1	1890	3288	57.4817518248175	Neurofibromin; 
ACHA01MRNA0038359	5	0.00677864996407315	TcMar-Tc1	2399	4246	56.5002355157796	NA
ACHA01MRNA0025248	8	0.010845839942517	TcMar-Tc1	2628	4660	56.3948497854077	Dickkopf-related protein 3; 
ACHA01MRNA0036385	1	0.00135572999281463	TcMar-Tc1	1565	2800	55.8928571428571	Interferon alpha/beta receptor 2; 
ACHA01MRNA0023495	2	0.00271145998562926	TcMar-Tc1	2598	4651	55.8589550634272	Myelin protein zero-like protein 3; 
ACHA01MRNA0024250	5	0.00677864996407315	TcMar-Tc1	1030	1887	54.5839957604664	Uncharacterized protein 005R; 
ACHA01MRNA0026074	20	0.0271145998562926	TcMar-Tc1	576	1056	54.5454545454545	Antho-RFamide neuropeptides type 2; 
ACHA01MRNA0036045	65	0.088122449532951	TcMar-Tc1	5597	10282	54.4349348375802	Peptidase inhibitor R3HDML; 
ACHA01MRNA0000690	3	0.00406718997844389	TcMar-Tc1	1727	3178	54.3423536815607	Cortactin-binding protein 2; 
ACHA01MRNA0032443	5	0.00677864996407315	TcMar-Tc1	1295	2386	54.2749371332775	Cullin-7; 
ACHA01MRNA0019235	5	0.00677864996407315	TcMar-Tc1	3236	6031	53.6561100978279	Elongin-C; 
ACHA01MRNA0004550	54	0.0732094196119901	TcMar-Tc1	4981	9295	53.5879505110274	Probable very-long-chain enoyl-CoA reductase art-1; 
ACHA01MRNA0018402	135	0.183023549029975	TcMar-Tc1	12586	23578	53.3802697429807	Calcipressin-2; 
ACHA01MRNA0033791	6	0.00813437995688779	TcMar-Tc1	4241	7962	53.265511178096	AP-1 complex subunit gamma-like 2; 
ACHA01MRNA0039284	1	0.00135572999281463	TcMar-Tc1	1146	2166	52.9085872576177	Ras-related protein Rab-3B; 
ACHA01MRNA0022403	125	0.169466249101829	TcMar-Tc1	11991	22802	52.5874923252346	Semaphorin-5A; 
ACHA01MRNA0015350	3	0.00406718997844389	TcMar-Tc1	1984	3796	52.2655426765016	Inhibitor of nuclear factor kappa-B kinase-interacting protein; 
ACHA01MRNA0011339	15	0.0203359498922195	TcMar-Tc1	5224	10105	51.6971796140525	SEC14 domain and spectrin repeat-containing protein 1; 
ACHA01MRNA0033538	2	0.00271145998562926	TcMar-Tc1	1634	3167	51.5945689927376	Tyrosine-protein kinase TXK; 
ACHA01MRNA0004912	142	0.192513658979678	TcMar-Tc1	13980	27334	51.145094022097	Protein spire homolog 2; 
ACHA01MRNA0030649	20	0.0271145998562926	TcMar-Tc1	8859	17362	51.0252275083516	Aminopeptidase N; 
ACHA01MRNA0003937	11	0.0149130299209609	TcMar-Tc1	3544	7043	50.3194661365895	Calpain-3; 
ACHA01MRNA0005932	62	0.0840552595545071	TcMar-Tc1	7367	14883	49.4994288785863	Apolipoprotein B-100; 
ACHA01MRNA0026796	3	0.00406718997844389	TcMar-Tc1	1572	3177	49.480642115203	Gamma-aminobutyric acid receptor-associated protein; 
ACHA01MRNA0027985	6	0.00813437995688779	TcMar-Tc1	3125	6322	49.4305599493831	Serine/threonine-protein kinase tousled-like 2; 
ACHA01MRNA0016429	2	0.00271145998562926	TcMar-Tc1	1261	2554	49.3735317149569	Uncharacterized protein C6orf136 homolog; 
ACHA01MRNA0014446	2	0.00271145998562926	TcMar-Tc1	1476	3047	48.4410895963243	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 1; 
ACHA01MRNA0008984	4	0.00542291997125852	TcMar-Tc1	2384	4934	48.3177948925821	Multidrug resistance-associated protein 9; 
ACHA01MRNA0032754	28	0.0379604397988097	TcMar-Tc1	5176	10755	48.1264528126453	Laminin subunit beta-2; 
ACHA01MRNA0009813	94	0.127438619324575	TcMar-Tc1	14085	29321	48.0372429316872	Serine/threonine-protein kinase N3; 
ACHA01MRNA0008700	1	0.00135572999281463	TcMar-Tc1	494	1033	47.8218780251694	NA
ACHA01MRNA0016448	3	0.00406718997844389	TcMar-Tc1	867	1843	47.0428648941942	Trafficking protein particle complex subunit 2-like protein; 
ACHA01MRNA0019775	3	0.00406718997844389	TcMar-Tc1	1414	3011	46.9611424775822	Sodium- and chloride-dependent GABA transporter 2; 
ACHA01MRNA0001732	7	0.00949010994970242	TcMar-Tc1	3140	6696	46.8936678614098	Serine/threonine-protein kinase ULK3; 
ACHA01MRNA0018129	2	0.00271145998562926	TcMar-Tc1	1600	3420	46.7836257309942	S-formylglutathione hydrolase; 
ACHA01MRNA0031187	2	0.00271145998562926	TcMar-Tc1	1600	3420	46.7836257309942	S-formylglutathione hydrolase; 
ACHA01MRNA0023534	2	0.00271145998562926	TcMar-Tc1	1143	2455	46.5580448065173	DnaJ homolog subfamily C member 22; 
ACHA01MRNA0033447	3	0.00406718997844389	TcMar-Tc1	1231	2650	46.4528301886792	Ribonuclease P protein subunit p14 >lcl|Q5RB79.3 RecName: Full=Ribonuclease P protein subunit p14; 
ACHA01MRNA0026487	8	0.010845839942517	TcMar-Tc1	6197	13389	46.2842632011353	Phospholipase B-like protein A; 
ACHA01MRNA0022761	5	0.00677864996407315	TcMar-Tc1	1107	2398	46.163469557965	Cationic amino acid transporter 2; 
ACHA01MRNA0006530	7	0.00949010994970242	TcMar-Tc1	1736	3771	46.0355343410236	Carbonic anhydrase 1; 
ACHA01MRNA0002784	2	0.00271145998562926	TcMar-Tc1	1242	2709	45.8471760797342	Midasin; 
ACHA01MRNA0008362	4	0.00542291997125852	TcMar-Tc1	1610	3571	45.0854102492299	WD repeat-containing protein 34; 
ACHA01MRNA0021295	3	0.00406718997844389	TcMar-Tc1	1636	3637	44.9821281275777	SH3 domain-binding protein 5; 
ACHA01MRNA0016492	1	0.00135572999281463	TcMar-Tc1	886	1981	44.7248864209995	Calcium/calmodulin-dependent protein kinase type II delta chain; 
ACHA01MRNA0017723	2	0.00271145998562926	TcMar-Tc1	793	1784	44.4506726457399	Sterile alpha motif domain-containing protein 14; 
ACHA01MRNA0013743	7	0.00949010994970242	TcMar-Tc1	2814	6336	44.4128787878788	Protein PRRC1; 
ACHA01MRNA0006636	3	0.00406718997844389	TcMar-Tc1	1129	2552	44.2398119122257	NA
ACHA01MRNA0030637	11	0.0149130299209609	TcMar-Tc1	2997	6786	44.1644562334218	ATPase asna1; 
ACHA01MRNA0003928	93	0.126082889331761	TcMar-Tc1	8247	18733	44.0239150162814	Proteasome assembly chaperone 1; 
ACHA01MRNA0021567	1	0.00135572999281463	TcMar-Tc1	1587	3613	43.9247163022419	Dynactin subunit 5; 
ACHA01MRNA0038450	6	0.00813437995688779	TcMar-Tc1	3324	7597	43.7541134658418	Drainin; 
ACHA01MRNA0008558	16	0.0216916798850341	TcMar-Tc1	3590	8225	43.6474164133739	Histone deacetylase complex subunit SAP130-A; 
ACHA01MRNA0007870	5	0.00677864996407315	TcMar-Tc1	1554	3568	43.5538116591928	Protein FAM167A; 
ACHA01MRNA0017278	3	0.00406718997844389	TcMar-Tc1	1147	2636	43.5128983308042	Protein SOGA3; 
ACHA01MRNA0017480	7	0.00949010994970242	TcMar-Tc1	1322	3045	43.4154351395731	Chromodomain-helicase-DNA-binding protein 3; 
ACHA01MRNA0003492	5	0.00677864996407315	TcMar-Tc1	2977	6875	43.3018181818182	Cadherin-6; 
ACHA01MRNA0011763	1	0.00135572999281463	TcMar-Tc1	980	2267	43.228936921041	Importin-8; 
ACHA01MRNA0013877	112	0.151841759195239	TcMar-Tc1	9971	23085	43.1925492744206	Potassium voltage-gated channel subfamily KQT member 4; 
ACHA01MRNA0014328	103	0.139640189259907	TcMar-Tc1	9473	22029	43.0024059194698	Focal adhesion kinase 1; 
ACHA01MRNA0002748	168	0.227762638792858	TcMar-Tc1	14718	34310	42.8971145438648	Sodium/hydrogen exchanger 8; 
ACHA01MRNA0012692	144	0.195225118965307	TcMar-Tc1	12714	30002	42.3771748550097	NA
ACHA01MRNA0033471	6	0.00813437995688779	TcMar-Tc1	3154	7461	42.2731537327436	Putative endoplasmic reticulum metallopeptidase 1-B; 
