ID	count	% overlapping fragments on this gene	TE superfamily	NBPS	gene length	percOfGeneLengthOverlappingTEsuperfam	Products
ACHA01MRNA0001144	2	0.00403144527313042	hAT-Ac	804	2233	36.0053739364084	Long-chain fatty acid transport protein 1; 
ACHA01MRNA0006657	9	0.0181415037290869	hAT-Ac	3614	10055	35.942317255097	Ubiquitin-conjugating enzyme E2 G1; 
ACHA01MRNA0036006	5	0.010078613182826	hAT-Ac	1499	4207	35.6310910387449	Amine oxidase family member 1; 
ACHA01MRNA0040516	2	0.00403144527313042	hAT-Ac	523	1483	35.2663519892111	H-2 class II histocompatibility antigen gamma chain; 
ACHA01MRNA0001278	3	0.00604716790969563	hAT-Ac	590	1682	35.077288941736	Lysosomal thioesterase PPT2-A; 
ACHA01MRNA0009485	3	0.00604716790969563	hAT-Ac	1216	3471	35.0331316623451	Fatty acyl-CoA reductase 1; 
ACHA01MRNA0001547	3	0.00604716790969563	hAT-Ac	581	1662	34.9578820697954	NA
ACHA01MRNA0016304	3	0.00604716790969563	hAT-Ac	840	2413	34.8114380439287	Semaphorin-4D; 
ACHA01MRNA0027090	8	0.0161257810925217	hAT-Ac	2037	5863	34.7433054750128	Diacylglycerol kinase eta; 
ACHA01MRNA0005079	3	0.00604716790969563	hAT-Ac	864	2494	34.6431435445068	NA
ACHA01MRNA0009751	1	0.00201572263656521	hAT-Ac	456	1318	34.597875569044	NA
ACHA01MRNA0033848	1	0.00201572263656521	hAT-Ac	758	2196	34.5173041894353	Exchange factor for Arf-6; 
ACHA01MRNA0008659	2	0.00403144527313042	hAT-Ac	807	2342	34.4577284372331	Migration and invasion-inhibitory protein; 
ACHA01MRNA0015795	2	0.00403144527313042	hAT-Ac	809	2366	34.1927303465765	Dynactin subunit 1; 
ACHA01MRNA0020747	2	0.00403144527313042	hAT-Ac	528	1556	33.9331619537275	Bone morphogenetic protein receptor type-2; 
ACHA01MRNA0032127	1	0.00201572263656521	hAT-Ac	1367	4039	33.8450111413716	Protein FAM180A; 
ACHA01MRNA0034002	1	0.00201572263656521	hAT-Ac	458	1360	33.6764705882353	RNA-binding protein 26; 
ACHA01MRNA0011543	2	0.00403144527313042	hAT-Ac	1282	3810	33.6482939632546	Transcription factor PU.1; 
ACHA01MRNA0019849	1	0.00201572263656521	hAT-Ac	605	1800	33.6111111111111	Paired box protein Pax-3; 
ACHA01MRNA0008494	2	0.00403144527313042	hAT-Ac	557	1664	33.4735576923077	Radial spoke head protein 9 homolog; 
ACHA01MRNA0014863	2	0.00403144527313042	hAT-Ac	444	1331	33.3583771600301	Urotensin-2B; 
ACHA01MRNA0033263	5	0.010078613182826	hAT-Ac	1499	4519	33.1710555432618	Amine oxidase family member 1; 
ACHA01MRNA0018531	1	0.00201572263656521	hAT-Ac	597	1805	33.0747922437673	Potassium/sodium hyperpolarization-activated cyclic nucleotide-gated channel 3; 
ACHA01MRNA0019598	4	0.00806289054626083	hAT-Ac	1873	5675	33.0044052863436	14 kDa phosphohistidine phosphatase; 
ACHA01MRNA0030242	1	0.00201572263656521	hAT-Ac	547	1659	32.9716696805304	Myeloid leukemia factor 2; 
ACHA01MRNA0015472	4	0.00806289054626083	hAT-Ac	2077	6312	32.9055766793409	Puromycin-sensitive aminopeptidase-like protein; 
ACHA01MRNA0011961	7	0.0141100584559565	hAT-Ac	1789	5447	32.843767211309	Transmembrane protein 180; 
ACHA01MRNA0027031	3	0.00604716790969563	hAT-Ac	1001	3051	32.8089151098001	Collagen alpha-2(I) chain; 
ACHA01MRNA0010997	1	0.00201572263656521	hAT-Ac	741	2259	32.8021248339973	Arylsulfatase K; 
ACHA01MRNA0033788	2	0.00403144527313042	hAT-Ac	410	1252	32.7476038338658	Uncharacterized oxidoreductase SSP0419; 
ACHA01MRNA0036325	1	0.00201572263656521	hAT-Ac	228	702	32.4786324786325	Nuclear pore complex protein NUP98A; 
ACHA01MRNA0019191	1	0.00201572263656521	hAT-Ac	588	1814	32.4145534729879	Cystatin; 
ACHA01MRNA0025754	1	0.00201572263656521	hAT-Ac	794	2460	32.2764227642276	Actin-related protein 2/3 complex subunit 4; 
ACHA01MRNA0032122	2	0.00403144527313042	hAT-Ac	654	2027	32.2644301924026	Nuclear pore complex protein Nup88; 
ACHA01MRNA0014642	3	0.00604716790969563	hAT-Ac	550	1724	31.9025522041763	Inhibitor of growth protein 4; 
ACHA01MRNA0018689	1	0.00201572263656521	hAT-Ac	795	2495	31.8637274549098	Fibrinogen-like protein 1; 
ACHA01MRNA0029964	3	0.00604716790969563	hAT-Ac	760	2398	31.6930775646372	Probable transcriptional regulatory protein PTH_1024; 
ACHA01MRNA0018327	1	0.00201572263656521	hAT-Ac	620	1957	31.6811446090956	Putative stereocilin-like protein; 
ACHA01MRNA0038270	3	0.00604716790969563	hAT-Ac	1232	3916	31.4606741573034	E3 ubiquitin-protein ligase RNF123; 
ACHA01MRNA0017760	2	0.00403144527313042	hAT-Ac	993	3171	31.3150425733207	CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase; 
ACHA01MRNA0022388	5	0.010078613182826	hAT-Ac	1108	3539	31.3082791749082	Rhotekin-2; 
ACHA01MRNA0038749	7	0.0141100584559565	hAT-Ac	3463	11089	31.2291460005411	UPF0001 protein YBL036C; 
ACHA01MRNA0021127	3	0.00604716790969563	hAT-Ac	862	2773	31.0854670032456	Patatin-like phospholipase domain-containing protein 7; 
ACHA01MRNA0000476	2	0.00403144527313042	hAT-Ac	632	2037	31.0260186548846	5-formyltetrahydrofolate cyclo-ligase; 
ACHA01MRNA0018051	2	0.00403144527313042	hAT-Ac	618	1992	31.0240963855422	Transcription factor LBX2; 
ACHA01MRNA0019575	4	0.00806289054626083	hAT-Ac	722	2343	30.8151941954759	Ubiquitin-associated and SH3 domain-containing protein B; 
ACHA01MRNA0015378	3	0.00604716790969563	hAT-Ac	899	2924	30.7455540355677	NA
ACHA01MRNA0031913	2	0.00403144527313042	hAT-Ac	782	2549	30.6786975284425	Supervillin; 
ACHA01MRNA0039540	6	0.0120943358193913	hAT-Ac	2080	6795	30.6107431935247	Tetratricopeptide repeat protein 41; 
ACHA01MRNA0000155	4	0.00806289054626083	hAT-Ac	1453	4748	30.6023588879528	Probable phospholipid-transporting ATPase IM; 
ACHA01MRNA0017044	7	0.0141100584559565	hAT-Ac	1009	3300	30.5757575757576	Heat stress transcription factor C-1b; 
ACHA01MRNA0037199	1	0.00201572263656521	hAT-Ac	993	3249	30.5632502308403	Na(+)/H(+) exchanger beta; 
ACHA01MRNA0017096	2	0.00403144527313042	hAT-Ac	765	2514	30.4295942720764	Kinesin-like protein KIF3A; 
ACHA01MRNA0039429	5	0.010078613182826	hAT-Ac	1846	6076	30.3818301514154	Metastasis-associated protein MTA3; 
ACHA01MRNA0011650	5	0.010078613182826	hAT-Ac	1667	5489	30.3698305702314	14 kDa phosphohistidine phosphatase; 
ACHA01MRNA0039109	1	0.00201572263656521	hAT-Ac	1349	4467	30.1992388627714	Glycosylated lysosomal membrane protein; 
ACHA01MRNA0018273	2	0.00403144527313042	hAT-Ac	960	3224	29.7766749379653	Catenin beta-1; 
ACHA01MRNA0025916	1	0.00201572263656521	hAT-Ac	423	1424	29.7050561797753	Equilibrative nucleoside transporter 1; 
ACHA01MRNA0020409	6	0.0120943358193913	hAT-Ac	1389	4681	29.6731467635121	Beta-chimaerin; 
ACHA01MRNA0035571	2	0.00403144527313042	hAT-Ac	668	2274	29.3755496921724	Receptor-binding cancer antigen expressed on SiSo cells; 
ACHA01MRNA0019878	5	0.010078613182826	hAT-Ac	1636	5599	29.2195034827648	Large subunit GTPase 1 homolog; 
ACHA01MRNA0006098	2	0.00403144527313042	hAT-Ac	652	2232	29.2114695340502	Probable C-mannosyltransferase DPY19L4; 
ACHA01MRNA0034919	1	0.00201572263656521	hAT-Ac	380	1303	29.1634689178818	Tyrosine-protein kinase Fyn; 
ACHA01MRNA0032105	2	0.00403144527313042	hAT-Ac	396	1358	29.160530191458	Beta-taxilin; 
ACHA01MRNA0013955	6	0.0120943358193913	hAT-Ac	1743	5989	29.1033561529471	Peroxisome proliferator-activated receptor delta; 
ACHA01MRNA0038371	4	0.00806289054626083	hAT-Ac	1098	3778	29.0629962943356	Methionyl-tRNA formyltransferase; 
ACHA01MRNA0032118	4	0.00806289054626083	hAT-Ac	863	2978	28.9791806581598	Very long-chain acyl-CoA synthetase; 
ACHA01MRNA0026086	2	0.00403144527313042	hAT-Ac	520	1804	28.8248337028825	Ras-related protein Rab-27B; 
ACHA01MRNA0027364	1	0.00201572263656521	hAT-Ac	1325	4600	28.804347826087	Sex hormone-binding globulin; 
ACHA01MRNA0000665	3	0.00604716790969563	hAT-Ac	736	2569	28.6492798754379	Endoplasmic reticulum resident protein 44; 
ACHA01MRNA0006579	7	0.0141100584559565	hAT-Ac	3756	13160	28.5410334346505	Elongation of very long chain fatty acids protein 6; 
ACHA01MRNA0032264	1	0.00201572263656521	hAT-Ac	437	1534	28.4876140808344	RNA-binding protein 26; 
ACHA01MRNA0027621	5	0.010078613182826	hAT-Ac	2133	7500	28.44	Nuclear factor 1 B-type; 
ACHA01MRNA0024542	2	0.00403144527313042	hAT-Ac	260	922	28.1995661605206	Protein SPT10; 
ACHA01MRNA0020500	1	0.00201572263656521	hAT-Ac	602	2136	28.1835205992509	Probable importin subunit beta-4; 
ACHA01MRNA0014336	5	0.010078613182826	hAT-Ac	1239	4426	27.9936737460461	Putative serine/threonine-protein kinase PRKY; 
ACHA01MRNA0017468	4	0.00806289054626083	hAT-Ac	1803	6445	27.9751745539178	Protein RER1; 
ACHA01MRNA0013062	3	0.00604716790969563	hAT-Ac	617	2210	27.9185520361991	TSC22 domain family protein 3; 
ACHA01MRNA0010835	1	0.00201572263656521	hAT-Ac	338	1211	27.9108175061932	Polypeptide N-acetylgalactosaminyltransferase 1; 
ACHA01MRNA0021035	1	0.00201572263656521	hAT-Ac	637	2290	27.8165938864629	NA
ACHA01MRNA0008379	6	0.0120943358193913	hAT-Ac	1324	4793	27.6236177759232	FK506-binding protein 2; 
ACHA01MRNA0040096	3	0.00604716790969563	hAT-Ac	1235	4506	27.4079005770084	C-terminal-binding protein 1; 
ACHA01MRNA0002428	6	0.0120943358193913	hAT-Ac	1356	4961	27.3331989518242	DDB1- and CUL4-associated factor 10; 
ACHA01MRNA0034011	3	0.00604716790969563	hAT-Ac	1433	5243	27.3316803356857	COMM domain-containing protein 8; 
ACHA01MRNA0029408	1	0.00201572263656521	hAT-Ac	447	1636	27.3227383863081	Myosin-11; 
ACHA01MRNA0020489	2	0.00403144527313042	hAT-Ac	792	2899	27.3197654363574	Sigma non-opioid intracellular receptor 1; 
ACHA01MRNA0033479	5	0.010078613182826	hAT-Ac	1736	6390	27.1674491392801	WASH complex subunit 4; 
ACHA01MRNA0001653	2	0.00403144527313042	hAT-Ac	699	2573	27.1667314418966	5' exonuclease Apollo; 
ACHA01MRNA0003694	1	0.00201572263656521	hAT-Ac	647	2387	27.1051529116045	Protein FMC1 homolog; 
ACHA01MRNA0037642	2	0.00403144527313042	hAT-Ac	755	2787	27.0900609974883	Alpha-soluble NSF attachment protein; 
ACHA01MRNA0024149	10	0.0201572263656521	hAT-Ac	4501	16656	27.0232949087416	Rho-related GTP-binding protein Rho6; 
ACHA01MRNA0009482	2	0.00403144527313042	hAT-Ac	531	1968	26.9817073170732	Conserved regulator of innate immunity protein 3; 
ACHA01MRNA0001187	4	0.00806289054626083	hAT-Ac	559	2072	26.9787644787645	GDNF family receptor alpha-4; 
ACHA01MRNA0009690	30	0.0604716790969563	hAT-Ac	3660	13567	26.9772241468269	UPF0450 protein C17orf58 homolog; 
ACHA01MRNA0022539	5	0.010078613182826	hAT-Ac	1511	5602	26.9725098179222	RNA 3'-terminal phosphate cyclase-like protein; 
ACHA01MRNA0015195	6	0.0120943358193913	hAT-Ac	2248	8340	26.9544364508393	Synaptotagmin-3; 
ACHA01MRNA0034973	9	0.0181415037290869	hAT-Ac	3249	12056	26.9492368944924	Transmembrane protein 106A; 
ACHA01MRNA0035143	5	0.010078613182826	hAT-Ac	1384	5141	26.9208325228555	Atrial natriuretic peptide receptor 2; 
ACHA01MRNA0027885	6	0.0120943358193913	hAT-Ac	3618	13446	26.9076305220884	Sodium channel protein type 10 subunit alpha; 
ACHA01MRNA0037075	9	0.0181415037290869	hAT-Ac	1787	6659	26.8358612404265	Vacuolar protein sorting-associated protein 54; 
ACHA01MRNA0006401	1	0.00201572263656521	hAT-Ac	718	2676	26.831091180867	Pleckstrin homology domain-containing family B member 2; 
ACHA01MRNA0025467	2	0.00403144527313042	hAT-Ac	411	1536	26.7578125	GTPase-activating Rap/Ran-GAP domain-like protein 3; 
ACHA01MRNA0010719	1	0.00201572263656521	hAT-Ac	490	1842	26.6015200868621	Collagen alpha-1(I) chain; 
ACHA01MRNA0035997	2	0.00403144527313042	hAT-Ac	757	2864	26.4315642458101	Protein arginine N-methyltransferase 1-B; 
ACHA01MRNA0014772	10	0.0201572263656521	hAT-Ac	1824	6942	26.2748487467589	ATP-binding cassette sub-family A member 7; 
ACHA01MRNA0008859	4	0.00806289054626083	hAT-Ac	1407	5357	26.2647003920105	Alanyl-tRNA editing protein Aarsd1; 
ACHA01MRNA0019844	8	0.0161257810925217	hAT-Ac	916	3495	26.20886981402	Neuron navigator 3; 
ACHA01MRNA0004528	13	0.0262043942753477	hAT-Ac	2831	10804	26.2032580525731	NA
ACHA01MRNA0033829	1	0.00201572263656521	hAT-Ac	447	1710	26.140350877193	A disintegrin and metalloproteinase with thrombospondin motifs 6; 
ACHA01MRNA0015683	3	0.00604716790969563	hAT-Ac	778	2981	26.0986246226099	Vang-like protein 2; 
ACHA01MRNA0008653	3	0.00604716790969563	hAT-Ac	1577	6046	26.0833608997684	G protein pathway suppressor 2; 
ACHA01MRNA0039024	2	0.00403144527313042	hAT-Ac	498	1911	26.0596546310832	Annexin A4; 
ACHA01MRNA0009150	2	0.00403144527313042	hAT-Ac	1097	4218	26.0075865339023	Zinc fingers and homeoboxes protein 2; 
ACHA01MRNA0005275	1	0.00201572263656521	hAT-Ac	728	2807	25.9351620947631	NA
ACHA01MRNA0009588	1	0.00201572263656521	hAT-Ac	728	2807	25.9351620947631	NA
ACHA01MRNA0036617	1	0.00201572263656521	hAT-Ac	1423	5487	25.9340258793512	Solute carrier family 12 member 3; 
ACHA01MRNA0022568	3	0.00604716790969563	hAT-Ac	826	3197	25.8367219268064	Plexin-B; 
ACHA01MRNA0014617	5	0.010078613182826	hAT-Ac	1641	6362	25.7937755422823	Homer protein homolog 1; 
ACHA01MRNA0011495	2	0.00403144527313042	hAT-Ac	795	3090	25.7281553398058	Tetratricopeptide repeat protein 28; 
ACHA01MRNA0015083	2	0.00403144527313042	hAT-Ac	779	3031	25.7010887495876	Potassium voltage-gated channel subfamily D member 1; 
ACHA01MRNA0040806	10	0.0201572263656521	hAT-Ac	1044	4063	25.6952990401181	Mitogen-activated protein kinase 4; 
ACHA01MRNA0026139	1	0.00201572263656521	hAT-Ac	266	1040	25.5769230769231	Protein phosphatase 1 regulatory subunit 15B; 
ACHA01MRNA0034377	3	0.00604716790969563	hAT-Ac	945	3711	25.4648342764753	NA
ACHA01MRNA0014932	7	0.0141100584559565	hAT-Ac	875	3462	25.2744078567302	von Willebrand factor C domain-containing protein 2-like; 
ACHA01MRNA0040572	2	0.00403144527313042	hAT-Ac	1204	4774	25.2199413489736	Stromelysin-2; 
ACHA01MRNA0035002	4	0.00806289054626083	hAT-Ac	1144	4537	25.214899713467	Ubiquitin-associated and SH3 domain-containing protein A; 
ACHA01MRNA0024788	1	0.00201572263656521	hAT-Ac	351	1393	25.197415649677	Solute carrier family 12 member 8; 
ACHA01MRNA0010618	8	0.0161257810925217	hAT-Ac	1263	5014	25.1894694854408	Max dimerization protein 3; 
ACHA01MRNA0002555	2	0.00403144527313042	hAT-Ac	1008	4005	25.1685393258427	Protein HID1; 
ACHA01MRNA0018775	2	0.00403144527313042	hAT-Ac	965	3835	25.1629726205997	NA
ACHA01MRNA0030584	2	0.00403144527313042	hAT-Ac	1424	5660	25.1590106007067	Transmembrane protein 161A; 
ACHA01MRNA0019949	2	0.00403144527313042	hAT-Ac	1108	4420	25.0678733031674	Solute carrier organic anion transporter family member 2A1; 
ACHA01MRNA0023836	4	0.00806289054626083	hAT-Ac	621	2478	25.0605326876513	Suppressor of tumorigenicity 7 protein; 
ACHA01MRNA0023197	3	0.00604716790969563	hAT-Ac	865	3453	25.0506805676224	G2/M phase-specific E3 ubiquitin-protein ligase; 
ACHA01MRNA0040652	1	0.00201572263656521	hAT-Ac	624	2492	25.0401284109149	Sn1-specific diacylglycerol lipase beta; 
ACHA01MRNA0015662	2	0.00403144527313042	hAT-Ac	794	3176	25	Transmembrane protein 222; 
ACHA01MRNA0018740	2	0.00403144527313042	hAT-Ac	498	1996	24.9498997995992	Adenylate cyclase type 1; 
ACHA01MRNA0003013	2	0.00403144527313042	hAT-Ac	801	3216	24.9067164179104	Protein arginine N-methyltransferase 1; 
ACHA01MRNA0004095	2	0.00403144527313042	hAT-Ac	646	2594	24.9036237471087	Tetraspan membrane protein of hair cell stereocilia; 
ACHA01MRNA0023828	6	0.0120943358193913	hAT-Ac	2958	11887	24.8843274165054	Zinc finger protein C19B12.07c; 
ACHA01MRNA0034787	1	0.00201572263656521	hAT-Ac	858	3451	24.8623587365981	Ubiquitin carboxyl-terminal hydrolase 37; 
ACHA01MRNA0005577	10	0.0201572263656521	hAT-Ac	2620	10541	24.8553268190874	Guanine nucleotide-binding protein subunit alpha-12; 
ACHA01MRNA0028803	4	0.00806289054626083	hAT-Ac	1180	4760	24.7899159663866	40S ribosomal protein S15; 
ACHA01MRNA0014387	6	0.0120943358193913	hAT-Ac	1750	7068	24.7594793435201	Metal transporter CNNM2; 
ACHA01MRNA0003949	2	0.00403144527313042	hAT-Ac	618	2498	24.7397918334668	Juvenile hormone epoxide hydrolase; 
ACHA01MRNA0013335	2	0.00403144527313042	hAT-Ac	811	3281	24.7180737580006	Parathyroid hormone/parathyroid hormone-related peptide receptor; 
ACHA01MRNA0030043	5	0.010078613182826	hAT-Ac	1266	5138	24.6399377189568	Structural maintenance of chromosomes flexible hinge domain-containing protein 1; 
ACHA01MRNA0027860	11	0.0221729490022173	hAT-Ac	1707	6936	24.6107266435986	UPF0585 protein C16orf13 homolog; 
ACHA01MRNA0010173	4	0.00806289054626083	hAT-Ac	1292	5257	24.5767548031196	NA
ACHA01MRNA0031342	1	0.00201572263656521	hAT-Ac	473	1925	24.5714285714286	Protein MON2 homolog; 
ACHA01MRNA0017134	3	0.00604716790969563	hAT-Ac	1049	4288	24.4636194029851	Protein SCAF11; 
ACHA01MRNA0026391	3	0.00604716790969563	hAT-Ac	722	2956	24.424898511502	Density-regulated protein homolog; 
ACHA01MRNA0011596	3	0.00604716790969563	hAT-Ac	1248	5120	24.375	FRAS1-related extracellular matrix protein 1; 
ACHA01MRNA0008687	4	0.00806289054626083	hAT-Ac	1250	5153	24.2577139530371	Rho guanine nucleotide exchange factor 10-like protein; 
ACHA01MRNA0008943	5	0.010078613182826	hAT-Ac	2367	9855	24.0182648401826	Luc7-like protein; 
ACHA01MRNA0012029	3	0.00604716790969563	hAT-Ac	1918	7996	23.9869934967484	C-type lectin domain family 4 member E; 
ACHA01MRNA0010451	4	0.00806289054626083	hAT-Ac	1460	6105	23.9148239148239	Serine--tRNA ligase; 
ACHA01MRNA0040729	3	0.00604716790969563	hAT-Ac	1434	5998	23.9079693231077	Diacylglycerol O-acyltransferase 2-like protein 6; 
ACHA01MRNA0029622	2	0.00403144527313042	hAT-Ac	610	2552	23.9028213166144	RING finger protein 141; 
ACHA01MRNA0020802	7	0.0141100584559565	hAT-Ac	2123	8884	23.8968932913102	Muscle-related coiled-coil protein; 
ACHA01MRNA0031277	3	0.00604716790969563	hAT-Ac	607	2547	23.8319591676482	Kinesin-like protein KIF1C; 
ACHA01MRNA0022203	3	0.00604716790969563	hAT-Ac	337	1416	23.7994350282486	Putative neutral ceramidase C; 
ACHA01MRNA0021860	3	0.00604716790969563	hAT-Ac	897	3772	23.780487804878	NA
ACHA01MRNA0040537	2	0.00403144527313042	hAT-Ac	810	3410	23.7536656891496	ATP-binding cassette sub-family G member 4; 
ACHA01MRNA0004604	4	0.00806289054626083	hAT-Ac	1524	6417	23.7494156147733	Protein phosphatase 1 regulatory subunit 42; 
